scenario,LPI_final,CI_low,CI_high,time,LPI_final_true,CI_low_true,CI_high_true,overlap,residual_error_sd,residual_error_mean,dtbar,dtbar_variance,lpi_nocorrection,lpi_correction,lpi_variance,lpi_bias,CI_width_diff,CI_width_reldiff,percentile_LPIcorrected,percentile_LPInotcorrected,direction,N0,lambda,interaction,Observation_error,Process_error,Lag
scenario2C,1.5526850226584146,1.51841326494858,1.5893326859284107,7,1.6189651255980735,1.618944499312726,1.6189862682735072,0.04893669105312757,0.011329252426888868,0.0010075689820979506,0.028898925875878025,7.21508568587634e-4,1.5903168048651521,1.5931106579234537,8.242127811034195e-4,-0.0027938530583015986,0.041620275481229554,0.02612516291585147,0.979,0.975,growth,892,1.5,0.1,0.05,0,0
scenario2C,1.6657796126513247,1.6256009042081991,1.7096177477543484,8,1.7193954359476018,1.7193735585159065,1.7194179870117559,0.10863063691686137,0.012718342704837045,0.0012024866011886236,0.027826940046417628,7.215085686085906e-4,1.6955499492817914,1.6989133007243444,8.201539355462397e-4,-0.003363351442553064,0.028245409393909543,0.01662557434912476,0.93,0.914,growth,892,1.5,0.1,0.05,0,0
scenario2C,1.7773828162212695,1.730730415556798,1.8262411733177804,9,1.8162598314943825,1.81623693969852,1.8162833977173485,0.150464355140661,0.011635846762408359,1.5909385667514097e-4,0.02678039337456626,7.215085686818522e-4,1.803395499706274,1.8073564773885626,8.162106927097361e-4,-0.003960977682288647,0.016481295476981267,0.009119006506560886,0.901,0.864,growth,892,1.5,0.1,0.05,0,0
scenario2C,1.8832874584039818,1.8323165100222185,1.934440344325215,10,1.9142603478091407,1.9142363178002062,1.914285281191454,0.1069980162406414,0.008811170410147336,0.0027641522429619593,0.0326098708907933,7.215085686540259e-4,1.944020554390713,1.948679286086027,8.384192380952916e-4,-0.004658731695313945,0.011381607770357433,0.005840677761407157,0.989,0.986,growth,892,1.5,0.1,0.05,0,0
scenario2C,1.9809161415440057,1.9216861832757137,2.0447872162142566,11,2.0178280546830587,2.017802963818594,2.017854437418551,0.044895055082762224,0.006823908450812596,-0.006114420542158383,0.01086332603267075,7.215085688638031e-4,1.993261041462148,1.99840766701042,7.585219368792155e-4,-0.005146625548271944,-0.015139227234577501,-0.007575645092087491,0.727,0.659,growth,892,1.5,0.1,0.05,0,0
scenario2D,1,1,1,1,1,1,1,NA,0.020921234395681967,0.004910055402853153,NA,NA,1,1,NA,0,NA,NA,NA,NA,decline,892,1.5,0.1,0.05,0.1,0
scenario2D,0.9429855592922257,0.9346126435795103,0.953877506478361,2,0.9414736256297607,0.9405848378684954,0.9423422553159174,0.10452932782613471,0.028914753400140273,-0.021523206466835733,-0.03527832919762228,8.781770116996845e-4,0.921980362078771,0.9223851930583791,7.464924263194929e-4,-4.04830979608084e-4,0.08783743035295537,0.09522857805393675,0,0,decline,892,1.5,0.1,0.05,0.1,0
scenario2D,0.8854426692659868,0.875917885943459,0.8965094240196407,3,0.8869085254211119,0.8859071186640439,0.8879137279264918,0.06479226944814963,0.01992684585139958,0.018693210715924412,-0.012680842410612663,8.781770108501054e-4,0.8954489435056633,0.8962685778952428,8.283624024959985e-4,-8.196343895795488e-4,0.09223110159208035,0.10290565112599591,0.972,0.956,decline,892,1.5,0.1,0.05,0.1,0
scenario2D,0.8283234863914007,0.8186887393429144,0.839726283291669,4,0.8352111169535379,0.8338768807385386,0.8364917877607405,0.13628289599249757,0.025100556710686957,-0.012428094115114608,-0.03729491312295419,8.781770120057771e-4,0.821761736168505,0.8229168777536626,7.395920567431922e-4,-0.0011551415851576152,0.08556858805470285,0.1039820550142095,0.146,0.098,decline,892,1.5,0.1,0.05,0.1,0
scenario2D,0.7750687948982694,0.7657332182148298,0.7858133593983915,5,0.7844608840369461,0.7830566616498267,0.7858578148012539,0.11727391528746346,0.025855062151774393,0.015049712043316798,-0.01971493336365166,8.781770112995723e-4,0.7852916541193176,0.7868151317040664,8.019590585490478e-4,-0.0015234775847488002,0.09092987492889584,0.11556701347616687,0.981,0.97,decline,892,1.5,0.1,0.05,0.1,0
scenario2D,0.7257546064776663,0.7161934522788236,0.7365673944038164,6,0.733580134091807,0.7322274907453734,0.7349581096771949,0.05600103056299852,0.03631009734243233,-0.00410823292888618,-0.033107865466818015,8.781770125052005e-4,0.7276509763953711,0.7294694894597423,7.539912982215676e-4,-0.0018185130643711966,0.087264953656188,0.11962796925313206,0.737,0.633,decline,892,1.5,0.1,0.05,0.1,0
scenario2D,0.6766715323260788,0.6669488953780381,0.6868317409992631,7,0.6827689752407919,0.6814187039736966,0.6840271566746179,0.09425367522048218,0.028882126547494096,-2.2337988281864173e-4,-0.03678538400578086,8.781770124577822e-4,0.66855591020437,0.670630164100638,7.413295240987148e-4,-0.00207425389626803,0.0868484337635481,0.1295027250675757,0.107,0.043,decline,892,1.5,0.1,0.05,0.1,0
scenario2D,0.6257100228028741,0.6161758929813641,0.6361837857130641,8,0.6324454250980388,0.631141532467498,0.6336891580314006,0.16256422890699246,0.029269884138197005,0.00836153481007248,-0.02269593729657688,8.781770120295043e-4,0.6345148565530807,0.6369002263770731,7.910249643539848e-4,-0.0023853698239924004,0.09024275811558102,0.14169057315133268,0.989,0.949,decline,892,1.5,0.1,0.05,0.1,0
scenario2D,0.575523419248837,0.5655675773186762,0.5857182524631671,9,0.58262702370677,0.5813129365568774,0.5839476445885682,0.14325232859930873,0.02211567513442025,-0.003153908050540377,-0.04393054334787004,8.781770140977813e-4,0.5734707239474685,0.5760234524567122,7.17333277962897e-4,-0.002552728509243707,0.08483899140650385,0.14728391881384284,0.527,0.337,decline,892,1.5,0.1,0.05,0.1,0
scenario2D,0.5300658740960126,0.52006528932693,0.5405768125327448,10,0.5336989688165419,0.5319388865067032,0.535482565372986,0.04683976819440066,0.030570773597173743,-0.005581099161961378,-0.034211197374280446,8.781770140986776e-4,0.5300295152445045,0.5327946979410694,7.501699626551702e-4,-0.002765182696564894,0.08685426144713876,0.1630163771951526,0.681,0.492,decline,892,1.5,0.1,0.05,0.1,0
scenario2D,0.4899661851047696,0.47983972584935913,0.5007056977051039,11,0.48709666782321515,0.484869013247954,0.48937156193443176,0.11805434850621162,0.02480187678488529,3.4076339853972285e-6,-0.03970044490778867,8.781770149439349e-4,0.48372619871279465,0.4866505451587819,7.314441587980559e-4,-0.0029243464459872692,0.08515130749887012,0.1749742363302755,0.279,0.115,decline,892,1.5,0.1,0.05,0.1,0
scenario2E,1,1,1,1,1,1,1,NA,0.021105762046776912,0.005464614461310346,NA,NA,1,1,NA,0,NA,NA,NA,NA,stable,892,1.5,0.1,0.05,0.1,0
scenario2E,1.0002165306826336,0.996641895496762,1.003813153540323,2,1.0006296626220048,1.0005204129563863,1.0007396393317336,0.1056639639189836,0.023329093929572865,-0.010532965347609868,6.620079179096717e-4,2.6482212014203175e-4,1.0015254919440737,1.0016581049961502,2.656307044381642e-4,-1.326130520764579e-4,0.05671761154010439,0.056623723461332535,0.775,0.755,stable,892,1.5,0.1,0.05,0.1,0
scenario2E,0.9998270087190575,0.9942629971808129,1.0051195841555502,3,1.0003342066835144,1.0002068942545748,1.000457532081886,1.5586754649276154e-15,0.017103909346906195,0.011962477362902435,0.002514513381713743,2.648221199220428e-4,1.007341024765354,1.0076075877862205,2.679065209073533e-4,-2.6656302086647266e-4,0.05330538589760157,0.0529029222722677,0.998,0.994,stable,892,1.5,0.1,0.05,0.1,0
scenario2E,0.9984416961491472,0.9910142289857133,1.0051714533829805,4,1.000484229460157,1.000344619482906,1.0006237901169135,0.05574759870881296,0.019410239480342158,-0.0080197773824905675,-0.006518619192586001,2.648221202802337e-4,0.9923340694929222,0.992727099820978,2.5699047080188697e-4,-3.9303032805571014e-4,0.04868399114261647,0.04904065895994562,0.057,0.047,stable,892,1.5,0.1,0.05,0.1,0
scenario2E,0.9962216359364152,0.9881178343872927,1.003799590332103,5,1.0004194320291289,1.0002770890812294,1.0005591598994523,0.05136971626985209,0.021156773809880382,0.005025887346009994,0.0038061896789956125,2.6482211990356544e-4,1.0010691819962858,1.0015992486307495,2.695048822620113e-4,-5.30066634463644e-4,0.04867133118231176,0.04859361790541337,0.914,0.887,stable,892,1.5,0.1,0.05,0.1,0
scenario2E,0.9939063918791509,0.9858066000082366,1.0018872020738816,6,1.0004479979170233,1.00030445326067,1.000589136046561,0.05002120069885161,0.025487213890399096,-0.0025659527761404456,-0.0011355713292670992,2.648221202572683e-4,0.9984550558702913,0.9991158036142662,2.634408480123503e-4,-6.607477439749543e-4,0.0475443729590808,0.0475864487250534,0.891,0.859,stable,892,1.5,0.1,0.05,0.1,0
scenario2E,0.99246686989335,0.9840307915453226,1.0006549598719052,7,1.0004356030178052,1.000292655835556,1.000576305774487,0.10004457508851168,0.02169621546467888,-0.005452616510025887,-0.008059524781096823,2.6482212017278465e-4,0.980096855161049,0.9808754304658996,2.5517328738469425e-4,-7.785753048505928e-4,0.045994477484933946,0.04689125250398751,0.005,0.004,stable,892,1.5,0.1,0.05,0.1,0
scenario2E,0.9926085947664901,0.983797761506176,1.0013592276275693,8,1.0004417673197668,1.0002991646559143,1.0005841374057205,0.09024061740910896,0.017851205362415426,0.005075519094376868,0.011601290049907505,2.6482211969852497e-4,1.0066309652681382,1.0075666147183073,2.793552499662055e-4,-9.356494501691071e-4,0.04795711531227863,0.04759696739821649,1,1,stable,892,1.5,0.1,0.05,0.1,0
scenario2E,0.9944466033470295,0.9851759042723456,1.0046219166994628,9,1.0004408888195344,1.0002987214474193,1.00058415519643,0.08175385425521313,0.01363863556596094,-0.004529603975940344,-0.009871792396580365,2.6482212036838985e-4,0.9840076919981445,0.985051748652439,2.5305252419171025e-4,-0.0010440566542945229,0.042911876470274904,0.043563068162640994,0.021,0.01,stable,892,1.5,0.1,0.05,0.1,0
scenario2E,0.9975408785693771,0.9870809500261369,1.0084542034521553,10,1.0004417304961803,1.0002994385186854,1.0005845590197702,0.008724145664444204,0.01800633061849064,-0.0010932771969307642,0.005754048953452651,2.6482211997665785e-4,0.9971317437848566,0.9983239024569776,2.719332766904113e-4,-0.0011921586721209687,0.04326911273531221,0.04334175774898556,0.563,0.483,stable,892,1.5,0.1,0.05,0.1,0
scenario2E,1.001224627985361,0.9890838459425143,1.0127859763370695,11,1.000442536559595,1.0002998372352037,1.0005845231255206,0.13472716412637112,0.012425744981877384,0.004665694924533592,0.005084875317634169,2.6482211983409887e-4,1.0088751330697585,1.0102153024836795,2.710965609552131e-4,-0.0013401694139210107,0.04084070959767161,0.04042772812613518,0.938,0.905,stable,892,1.5,0.1,0.05,0.1,0
scenario2F,1,1,1,1,1,1,1,NA,0.016398730009254136,-0.007004193587127861,NA,NA,1,1,NA,0,NA,NA,NA,NA,growth,892,1.5,0.1,0.05,0.1,0
scenario2F,1.0918656011007426,1.079163056625261,1.110852939661048,2,1.1048939357484524,1.1006994722866286,1.1096804376835423,0.016827791978671847,0.01964269023955339,-0.0029226486136307074,0.05642208925063875,0.0014544333797459916,1.138733479171361,1.1395615851627316,0.0018859840333520872,-8.281059913706201e-4,0.13854755423962992,0.1215796987574349,1,1,growth,892,1.5,0.1,0.05,0.1,0
scenario2F,1.1846498413434208,1.167722336131503,1.2068085677274505,3,1.2106643606577019,1.2054968111335003,1.2163860456111335,0.08966163908982948,0.017535717723989038,0.008397654147465228,0.035438641743208,0.001454433380316045,1.2355511549243998,1.2372387146305053,0.0017122655417048415,-0.001687559706105457,0.12312152783637215,0.09951315488308311,1,1,growth,892,1.5,0.1,0.05,0.1,0
scenario2F,1.2760254887316702,1.2559513791825876,1.3006339826465867,4,1.3116250465467862,1.305498787896684,1.318039347175402,0.11549437828192488,0.014532357352859402,-6.384057002201571e-4,0.028505484601378504,0.0014544333806163485,1.319368817567344,1.3219474082360732,0.0016584592413126853,-0.0025785906687292304,0.11495620161079229,0.0869597390142645,1,1,growth,892,1.5,0.1,0.05,0.1,0
scenario2F,1.3700478548585664,1.3478499376848694,1.3970112904149512,5,1.4097423437930252,1.402840750352383,1.4172413305998124,0.13519279829049385,0.015679743190559012,0.004497975708580548,0.035037524198028906,0.00145443338054991,1.4302229406081648,1.4338065037931707,0.0017091055396399137,-0.003583563185005856,0.11289665961217407,0.07873911808427647,1,1,growth,892,1.5,0.1,0.05,0.1,0
scenario2F,1.4694830204734617,1.4441684217626765,1.4976131438954303,6,1.509264432046954,1.5016293102579312,1.517426760378054,0.06145232732319662,0.016457349384052827,0.002313895825077328,0.029622620372011958,0.001454433380791549,1.5311803961886397,1.5357954680421877,0.0016670133363307661,-0.004615071853548036,0.10660525047390762,0.06941370299119753,1,1,growth,892,1.5,0.1,0.05,0.1,0
scenario2F,1.5702471329846919,1.542301642512349,1.602174154967596,7,1.6099757687743457,1.601639568751873,1.6187744542162577,0.012216373135655562,0.011160260620506594,-0.0025985022381628474,0.018806152705139304,0.0014544333808405151,1.598941272608485,1.6045199788565514,0.001586010794890232,-0.005578706248066334,0.09624051159656374,0.05998087456981919,0.986,0.964,growth,892,1.5,0.1,0.05,0.1,0
scenario2F,1.6675801655148075,1.6370072414660262,1.7025082866570693,8,1.708635080076476,1.6994295668091555,1.7180581776894277,0.1340706552893873,0.010209032639103678,0.004236471894922112,0.03753757543925718,0.0014544333807201036,1.7432918038410645,1.7501670180609579,0.0017288964572393856,-0.006875214219893344,0.09749255750710967,0.05570471646478829,1,1,growth,892,1.5,0.1,0.05,0.1,0
scenario2F,1.7654886242450678,1.729663364597752,1.8033950027126269,9,1.80529119351602,1.7954256849901087,1.8156225137103277,0.17517503162991133,0.008897668123135206,-0.0026175582674901722,0.013884641212080029,0.0014544333809971292,1.799926327887273,1.8077757398568632,0.001550469102103623,-0.007849411969590214,0.08062226825151772,0.044597494298657454,0.985,0.963,growth,892,1.5,0.1,0.05,0.1,0
scenario2F,1.8741424823013795,1.8370371666798482,1.9145043670768551,10,1.904377898844283,1.8939104956192259,1.915129058480415,0.01753437739706609,0.009294754550923597,-0.002004243458263222,0.02894195898357754,0.0014544333809022513,1.9239628790620984,1.9331305404901016,0.0016617961616281047,-0.009167661428003182,0.08233212544025093,0.04259004951594085,0.996,0.989,growth,892,1.5,0.1,0.05,0.1,0
scenario2F,1.9975367341637222,1.9547196289314008,2.0449590051582294,11,2.0094245745001595,1.997996536130488,2.0213652443609154,0.0991306333247425,0.007792291331291946,-0.0016604457111555116,0.027963798504265013,0.0014544333808910659,2.0519202950995075,2.062473254020772,0.0016543272769245338,-0.010552958921264732,0.06920043896414926,0.033552163078596854,0.997,0.987,growth,892,1.5,0.1,0.05,0.1,0
scenario2G,1,1,1,1,1,1,1,NA,0.02537565843672723,0.00606657568078266,NA,NA,1,1,NA,0,NA,NA,NA,NA,decline,892,1.5,0.1,0.05,0.2,0
scenario2G,0.9418546552707867,0.9339238789944557,0.9513212239670665,2,0.9393268881079974,0.937647119808064,0.9409769081786366,0.08312344659863184,0.03945384921860481,-0.025840565351285483,-0.03605570708714171,0.0025890016468963026,0.9203315129745913,0.9215228828759822,0.0021929105277189373,-0.001191369901390904,0.16617046357000997,0.18032158143638097,0,0,decline,892,1.5,0.1,0.05,0.2,0
scenario2G,0.8837369778875427,0.8752940719697655,0.893572805258463,3,0.8832052528920076,0.8809435295408253,0.8853185922287593,0.07565738957863265,0.022547236922764873,0.01966499599927659,-0.01192348432742326,0.0025890016460156724,0.8954076666716391,0.8978262165893607,0.002450672954151536,-0.002418549917721613,0.17577801326414497,0.19578177827317852,0.996,0.986,decline,892,1.5,0.1,0.05,0.2,0
scenario2G,0.8265485467170934,0.8180995672988378,0.8365679942849081,4,0.8303599976034085,0.8276481946206121,0.8331588316540484,0.08092556707364225,0.030061153666011454,-0.010888909478699683,-0.037883659905265855,0.002589001647210627,0.8206106493916875,0.8240135340144992,0.002174528013864077,-0.003402884622811686,0.16432836530591974,0.19942435229835467,0.331,0.103,decline,892,1.5,0.1,0.05,0.2,0
scenario2G,0.7733058720559657,0.765091726588499,0.7828069394628894,5,0.7785894421893349,0.7757897702634979,0.7817038917629309,0.1191736824099796,0.026989547725337203,0.013299954177643503,-0.0201760398586828,0.0025890016464949405,0.7833594895886583,0.7878436398591353,0.002359284132883268,-0.004484150270476994,0.17268884091527412,0.21919176874506532,0.994,0.982,decline,892,1.5,0.1,0.05,0.2,0
scenario2G,0.7237705743352623,0.7150254131201703,0.7338306224590466,6,0.7271060241770245,0.7243267636059753,0.7301182542748426,0.03270313351232285,0.04377890726594884,3.5527155566357217e-4,-0.03166470204556414,0.002589001647673851,0.7282766851223385,0.7336490038589831,0.0022377054660966808,-0.005372318736644677,0.16662800579322465,0.22712224090370703,0.973,0.813,decline,892,1.5,0.1,0.05,0.2,0
scenario2G,0.6743027062456998,0.6654736389157996,0.6844565862528956,7,0.6767194495128033,0.6741332854249104,0.6796285377192676,0.07199651978528268,0.03306783645666901,-0.003956444492759614,-0.04092791690148646,0.002589001647871678,0.6627786191297649,0.6688458536748425,0.0021442553041973035,-0.006067234545077627,0.16253698188946972,0.24301112281169437,0.131,0.002,decline,892,1.5,0.1,0.05,0.2,0
scenario2G,0.6230875096455135,0.6143077449410689,0.6331628133163871,8,0.6278164953120331,0.6252800381635053,0.6306046402686486,0.137144770960291,0.03232457979593662,0.011820395702988585,-0.018863339966488486,0.0025890016469450657,0.6346074261757956,0.6416562533400711,0.0023735896893048707,-0.007048827164275573,0.17212537198896188,0.26825168630864604,1,0.988,decline,892,1.5,0.1,0.05,0.2,0
scenario2G,0.5729675445798035,0.563777490930829,0.5826601028928171,9,0.5794901989851237,0.5767363066387611,0.5824653849629272,0.1655638884518162,0.020979078793630115,-0.0045257747649543045,-0.044992826049225935,0.0025890016493773653,0.572153190260501,0.5796754182228212,0.002104489072426172,-0.0075222279623201604,0.16094625358114298,0.27764891958774923,0.904,0.441,decline,892,1.5,0.1,0.05,0.2,0
scenario2G,0.5278512080586266,0.5183180254897145,0.5377871686236877,10,0.531247994258256,0.5272728993448396,0.535272783688216,0.018403888254970493,0.030740179448222785,-0.0013582127417881007,-0.03242810565017307,0.002589001649067414,0.5309874031081292,0.5391697780422071,0.002229852394317814,-0.008182374934077918,0.16563840353024378,0.30721010389658254,0.988,0.741,decline,892,1.5,0.1,0.05,0.2,0
scenario2G,0.48819895121143625,0.4778216039734977,0.499348204308762,11,0.4846120596404789,0.47916932372485915,0.48996430395429325,0.1454847934162389,0.027098786768405943,-0.004637286286870668,-0.04460360930749964,0.002589001650876193,0.4791600580991247,0.48771193769729887,0.0021082645621048474,-0.008551879598174161,0.15846350096791273,0.32491208174253056,0.46,0.042,decline,892,1.5,0.1,0.05,0.2,0
scenario2H,1,1,1,1,1,1,1,NA,0.02440732394450573,0.00699565635111703,NA,NA,1,1,NA,0,NA,NA,NA,NA,stable,892,1.5,0.1,0.05,0.2,0
scenario2H,1.0002193921831295,0.9964757004228831,1.0040125894057688,2,1.0004747212596155,1.0003253172314608,1.0006275237382858,0.11071446723099597,0.0294142127180747,-0.013246693639249718,6.961731264772828e-4,0.001765716010648782,1.0016042833510306,1.0024885577107543,0.0017713859727134101,-8.842743597237135e-4,0.15744742969953746,0.1570565853231069,0.871,0.765,stable,892,1.5,0.1,0.05,0.2,0
scenario2H,0.9998322415145201,0.994242505039775,1.0053039820736152,3,1.0002944333397041,1.000116004560866,1.000485217117449,9.494760872536894e-8,0.018211069678379353,0.01304603145562111,0.002490757221060242,0.0017657160104302954,1.0073651687208653,1.0091424650269503,0.0017860860126079306,-0.001777296306084919,0.15460599745689535,0.1532053231480715,1,0.999,stable,892,1.5,0.1,0.05,0.2,0
scenario2H,0.9984486507305549,0.9918976863966853,1.005213894614743,4,1.0003822030958016,1.0001921881965938,1.0005657480918044,0.05433629946788967,0.020106075528670157,-0.00763874944983145,-0.006503610202680358,0.0017657160107874337,0.9923921497221094,0.9950127647063589,0.0017136164976587307,-0.002620614984249481,0.14895552853737082,0.14970212827503726,0.156,0.039,stable,892,1.5,0.1,0.05,0.2,0
scenario2H,0.9962299140882677,0.9889788914166067,1.0048146991438331,5,1.0003629495911555,1.0001665096111318,1.0005533701069254,0.05246873852113908,0.02051053522702329,0.004299855039872802,0.0038022852129254376,0.0017657160104113977,1.0011187730180606,1.00465305387819,0.0017969062753156277,-0.003534280860129302,0.15033272295475933,0.14963645646070625,0.974,0.886,stable,892,1.5,0.1,0.05,0.2,0
scenario2H,0.9939159204172182,0.9853937942656839,1.0023016464898646,6,1.0003748307517428,1.0001752276387779,1.0005631750065562,0.05002306790545503,0.026479092450382376,-0.0018206708117177173,-0.0011367906724056116,0.0017657160107649268,0.9985017139547184,1.0029073058253943,0.0017564964390655025,-0.004405591870675907,0.14738160842760947,0.14695436713995633,0.983,0.844,stable,892,1.5,0.1,0.05,0.2,0
scenario2H,0.9924777251498061,0.9842582370033204,1.0009635027319073,7,1.0003780662747834,1.000179476086282,1.000568277040138,0.10140456366770315,0.021877004696312135,-0.005938599603267325,-0.008057495218935035,0.001765716010680424,0.980147235813768,0.9853384733001684,0.001701397790870831,-0.005191237486400491,0.14498690790278446,0.14714426750960366,0.052,0.002,stable,892,1.5,0.1,0.05,0.2,0
scenario2H,0.9926209454088204,0.9838218469301196,1.0016985455531284,8,1.0003801358859739,1.0001845199131856,1.0005733264318248,0.09576929231783973,0.018058008154187954,0.005293738456181129,0.011599538956858857,0.0017657160102062296,1.0066786508960668,1.012917164898225,0.001862601433266933,-0.006238514002158135,0.15130213771343431,0.1493726663508923,1,0.997,stable,892,1.5,0.1,0.05,0.2,0
scenario2H,0.9944608187075005,0.9852216035871878,1.0039920513627423,9,1.0003870321490065,1.0001898488022598,1.0005813889791466,0.06877908759691581,0.013619259973998255,-0.0048091138795256835,-0.009869897976296144,0.0017657160108760157,0.9840585984446094,0.9910199533422819,0.0016872563026776816,-0.006961354897672467,0.142248356248902,0.14353732815283868,0.231,0.015,stable,892,1.5,0.1,0.05,0.2,0
scenario2H,0.9975574957412578,0.9868120931154344,1.0081934306632658,10,1.000387454582319,1.000187865430075,1.0005825585074972,0.006852405979033706,0.01805923997628531,-8.376916311733873e-4,0.005752435322323592,0.0017657160104843665,0.9971796241375543,1.005128428493867,0.0018131165645189234,-0.007948804356312733,0.14553503186219252,0.14479247401276793,0.919,0.492,stable,892,1.5,0.1,0.05,0.2,0
scenario2H,1.0012440544677972,0.9899769174908128,1.0130127486576745,11,1.000393131541958,1.0001919730049287,1.0005895187685443,0.13005579309389134,0.012508446393169172,0.004656237711967548,0.005085973312381179,0.001765716010341736,1.008926128107857,1.0178618250429343,0.0018075603305102667,-0.008935696935077342,0.14362458723760818,0.14110420855163713,0.997,0.904,stable,892,1.5,0.1,0.05,0.2,0
scenario2I,1,1,1,1,1,1,1,NA,0.01919890553422878,-0.0074982148683858775,NA,NA,1,1,NA,0,NA,NA,NA,NA,growth,892,1.5,0.1,0.05,0.2,0
scenario2I,1.0897121988792347,1.0757681641706809,1.1067245249728141,2,1.0995545116989305,1.0934420729314263,1.1064776025285576,0.009584241934715508,0.022549113264845416,-0.004342322076048788,0.05736110605333971,0.0027348020134485037,1.1411982737752397,1.142758749443672,0.0035616242781662736,-0.001560475668432204,0.2029866735203578,0.17762863213182797,1,1,growth,892,1.5,0.1,0.05,0.2,0
scenario2I,1.1808245166099984,1.1631198419317448,1.2006622566572487,3,1.2009505100167075,1.1927752305890789,1.2098231365472554,0.1265284835298105,0.0214926904828277,0.009529776629446474,0.03423020833113869,0.0027348020140379767,1.234784912692773,1.2379528967566749,0.0032017418132890886,-0.003167984063901841,0.18426661439577746,0.14884783975104335,1,1,growth,892,1.5,0.1,0.05,0.2,0
scenario2I,1.2715980121942732,1.2514240687044773,1.2933435253929357,4,1.2997728771104906,1.2902820967806088,1.309822798166376,0.13035507519349146,0.016552373326240627,-3.0219983619008686e-4,0.028819019407427107,0.002734802014314341,1.3195028536467277,1.324349409093051,0.003122942082221758,-0.004846555446323286,0.17714303944507062,0.13375853700601775,1,1,growth,892,1.5,0.1,0.05,0.2,0
scenario2I,1.3659908947266786,1.3436266212013979,1.3909011331767973,5,1.3975336925543413,1.3870573782953717,1.4095701713316964,0.11207144604048308,0.01811993820271364,0.004694872292390006,0.03536070828362442,0.002734802014253312,1.4314330558176842,1.4381741270099875,0.003218454009948114,-0.006741071192303272,0.17511265424258782,0.12176039810050883,1,1,growth,892,1.5,0.1,0.05,0.2,0
scenario2I,1.4662780387116148,1.4423608312326928,1.4938855208289195,6,1.4972599906525128,1.4855553811883304,1.5098440101600796,0.07884860779175326,0.01639656841110091,0.0025126755313502613,0.02921924305777237,0.002734802014495332,1.5310532126992553,1.5397259916048072,0.0031287032783978543,-0.008672778905551848,0.16773977641952514,0.10894131639922201,1,1,growth,892,1.5,0.1,0.05,0.2,0
scenario2I,1.5679579360883105,1.5411594136579088,1.5985489825718273,7,1.5982613257288814,1.585559707326706,1.61134286231182,0.04967572986317943,0.013221880469151468,-0.001456290865628973,0.020071168362330537,0.002734802014538975,1.6034722690152095,1.6139873510075262,0.0029996337258426644,-0.010515081992316766,0.15730456627563133,0.09746332037697475,0.998,0.986,growth,892,1.5,0.1,0.05,0.2,0
scenario2I,1.6659523774027933,1.6363231611739877,1.6993674035438908,8,1.697675999086797,1.6841627809405608,1.7122052265721714,0.16234155448199403,0.011332700793107003,0.00450653389374549,0.03647519561765807,0.0027348020144391952,1.7439605200769486,1.7568840870335531,0.0032350148780761045,-0.01292356695660457,0.1599143471091045,0.09102156954424645,1,1,growth,892,1.5,0.1,0.05,0.2,0
scenario2I,1.7638773387308495,1.7291476095592242,1.803837787931238,9,1.7958144681890178,1.7812627141202382,1.8109424588230052,0.15353411931034164,0.0103819141365347,-0.0027989172202588673,0.013758595150622695,0.0027348020147049987,1.8000942484013835,1.8148452068891783,0.0029136882424704016,-0.01475095848779473,0.136905896754859,0.07543667979790357,0.996,0.971,growth,892,1.5,0.1,0.05,0.2,0
scenario2I,1.871591599719579,1.8339610183704667,1.9117602717101063,10,1.8968411887488026,1.880627348904221,1.9132408355722077,0.015446957240756698,0.010941164062461426,-0.002888982003256757,0.028700706624073143,0.002734802014612768,1.9230737991923132,1.9402933391461346,0.0031212410094568553,-0.017219539953821306,0.14120357277846737,0.0727743428942589,1,0.991,growth,892,1.5,0.1,0.05,0.2,0
scenario2I,1.993222956211145,1.9490885729954877,2.0421484040217526,11,2.004020033538587,1.986183781738282,2.0232207082891964,0.10025255523063711,0.009330134072654329,-0.0019569314771660682,0.029112735790822457,0.002734802014587721,2.0564051682216262,2.0762807868639896,0.0031271690756038365,-0.019875618642363424,0.12615086872025472,0.06075809664972758,1,0.996,growth,892,1.5,0.1,0.05,0.2,0
scenario2J,1,1,1,1,1,1,1,NA,0.042374769226509436,0.016945593092957935,NA,NA,1,1,NA,0,NA,NA,NA,NA,decline,770,1.5,0.2,0.05,0,0
scenario2J,0.9336122310183983,0.9239079510723577,0.9426107362935255,2,0.9416578563424203,0.9416409571266326,0.9416747558614907,0.032158934844977234,0.04364734994027218,-0.05178601756353386,-0.041177208334377234,9.583828940093588e-4,0.9095420698428133,0.9099779146233729,7.928383276807467e-4,-4.3584478055958e-4,0.09167416381473106,0.10074328436055914,0,0,decline,770,1.5,0.2,0.05,0,0
scenario2J,0.8723800080471402,0.8618331729361302,0.8822501386471909,3,0.8874317024664377,0.8874106850957207,0.887453687699537,0.14576531586539043,0.017551366980524015,0.042844446231551446,-0.017299362072153893,9.583828929169603e-4,0.8740241437261707,0.8749034474783721,8.84994005132174e-4,-8.793037522014657e-4,0.09619852159857165,0.10995330041941537,0.692,0.624,decline,770,1.5,0.2,0.05,0,0
